number_of_Loans,customerid,accumlated_loan_given,accumlated_timediff,first-repay,time-to-payoff,accumulated_money_won
2,8a858e345bd96da8015be2ea479a2ade,20000.0,7221000000000,409140000000000,4633001000000000,4500.0
3,8a858e345bd96da8015be3d7c0894a31,30000.0,10881000000000,-1551439000000000,2221479000000000,4500.0
4,8a858e345bd96da8015be3ddca8f4af8,50000.0,14436000000000,-162604000000000,6140559000000000,9000.0
2,8a858e345bd96da8015be47b59666198,20000.0,7222000000000,256654000000000,5500075000000000,6000.0
2,8a858e345bd96da8015be6b9f8bc10c7,20000.0,7219000000000,85789000000000,4025890000000000,4500.0
2,8a858e345bd96da8015be7a730560324,20000.0,7213000000000,-244908000000000,4943508000000000,6000.0
4,8a858e345be813ea015be81b372e07dd,50000.0,14425000000000,-1819868000000000,4565310000000000,9000.0
1,8a858e345be813ea015be87d70855b44,10000.0,3669000000000,-2595000000000,2518010000000000,3000.0
2,8a858e345be813ea015be9d95ff314df,20000.0,7218000000000,-584622000000000,4480295000000000,6000.0
2,8a858e345be813ea015bea87369b2395,20000.0,7224000000000,-8730000000000,5202846000000000,6000.0
3,8a858e345be813ea015beb1a5dcc2a2b,30000.0,10828000000000,-906769000000000,2981945000000000,4500.0
3,8a858e345be813ea015bec75f727092e,40000.0,10824000000000,-540001000000000,4500522000000000,7500.0
1,8a858e345be813ea015becdece40410d,10000.0,3668000000000,-266547000000000,1174077000000000,1500.0
2,8a858e345bece94d015becf4b91c0882,20000.0,7217000000000,-927888000000000,4256933000000000,6000.0
1,8a858e345c788b37015c7cc1579416d3,10000.0,3668000000000,747493000000000,2173967000000000,1500.0
2,8a858e35589c0ac00158ac0e5c0839b7,20000.0,7274000000000,-94840000000000,3697514000000000,4500.0
8,8a858e35589c0ac00158afe810434232,90000.0,28919000000000,-1834986000000000,11265514000000000,16125.0
11,8a858e35589c0ac00158b03707026295,210000.0,39768000000000,-4881531000000000,18625558000000000,33100.0
6,8a858e35589c0ac00158b072c1a97520,60000.0,21650000000000,4544694000000000,12044663000000000,9000.0
11,8a858e355908083001591d1c3e4b02db,240000.0,39680000000000,-9239715000000000,11457128000000000,31500.0
9,8a858e3559080830015923412dd84294,200000.0,32470000000000,-5559120000000000,17375446000000000,34000.0
1,8a858e35590808300159237c9c5446e3,10000.0,3615000000000,36773000000000,2769699000000000,3000.0
3,8a858e355908083001593c3acd320f4b,30000.0,10823000000000,-794931000000000,7064347000000000,9000.0
14,8a858e3654e2a8240154e379593e4df2,370000.0,50540000000000,-5232997000000000,29712093000000000,54800.0
8,8a858e3654e2a8240154e72ee7022fb0,76000.0,28936000000000,40719000000000,20479055000000000,22800.0
9,8a858e3654e2a8240154eed94fe84954,200000.0,32599000000000,-4017354000000000,13906389000000000,27925.0
10,8a858e3654e2a824015500c98d76622f,245000.0,36128000000000,-1816656000000000,19321343000000000,34975.0
2,8a858e3654e2a82401550631bfcd571d,20000.0,7220000000000,-354023000000000,4786749000000000,6000.0
11,8a858e3654e2a82401550addb6133675,125000.0,39759000000000,-2617297000000000,21041568000000000,25625.0
6,8a858e3654e2a82401550b034d7f3d53,70000.0,21711000000000,-1066440000000000,13622634000000000,18000.0
4,8a858e3654e2a8240155118fdd72053b,61000.0,14502000000000,-564019000000000,7599642000000000,10650.0
4,8a858e36590808e3015917a6dae57137,40000.0,14431000000000,297624000000000,9516945000000000,10500.0
7,8a858e36590808e301592ae6ca1a0f3b,115000.0,25258000000000,-1277746000000000,15547800000000000,23675.0
7,8a858e36590808e3015946ced00e5b34,120000.0,25364000000000,-1649925000000000,11578195000000000,19550.0
2,8a858e365c16bcef015c16d0f1a50a32,20000.0,7275000000000,-8293000000000,5260743000000000,6000.0
1,8a858e365c16bcef015c17a1772f58bd,10000.0,3669000000000,362479000000000,3147664000000000,3000.0
1,8a858e375b347293015b3479e8930819,10000.0,3606000000000,-345600000000000,1462242000000000,1500.0
3,8a858e375b642efc015b660e6d034263,30000.0,10826000000000,-275598000000000,7540845000000000,9000.0
2,8a858e375bcf8394015bd371116d6fba,20000.0,7246000000000,324045000000000,3069205000000000,3000.0
2,8a858e375bcf8394015bd38ef3877bf3,20000.0,7275000000000,-62152000000000,5029190000000000,6000.0
9,8a858e3957d7ca4e0157dc950b836316,160000.0,32546000000000,-295672000000000,17796387000000000,26000.0
2,8a858e3957d7ca4e0157dd41757b30dd,20000.0,7219000000000,976682000000000,6024335000000000,6000.0
1,8a858e395cb1d4d9015cb1e79d810892,10000.0,3667000000000,220823000000000,2836614000000000,3000.0
1,8a858e395cb1d4d9015cb2115b1d13d7,10000.0,3668000000000,63715000000000,1467215000000000,1500.0
1,8a858e395cb1d4d9015cb236b4811cbc,10000.0,3669000000000,-234146000000000,2419584000000000,3000.0
1,8a858e395cb1d4d9015cb4935f513aae,10000.0,10172000000000,-354623000000000,1006053000000000,1500.0
1,8a858e395cb1d4d9015cb6759fe27995,10000.0,3668000000000,-260753000000000,2278850000000000,3000.0
1,8a858e395cb1d4d9015cba9fbb6e6e2c,10000.0,5556000000000,-486210000000000,2137054000000000,3000.0
2,8a858e395cb1d4d9015cbd121e2a20c7,20000.0,7275000000000,-303077000000000,2142752000000000,3000.0
1,8a858e395cb1d4d9015cbf845d616275,10000.0,3669000000000,-256590000000000,2303873000000000,3000.0
1,8a858e395cb1d4d9015cbf8640086398,10000.0,3668000000000,-37121000000000,2508569000000000,3000.0
1,8a858e395cb1d4d9015cc006b54025a9,10000.0,3670000000000,-113537000000000,2605973000000000,3000.0
1,8a858e395cb1d4d9015cc01fc983325b,10000.0,3669000000000,-120030000000000,1132290000000000,1500.0
1,8a858e395cb1d4d9015cc0480a8943bd,10000.0,3668000000000,17467000000000,1267218000000000,1500.0
1,8a858e395cb1d4d9015cc0f4883c172c,10000.0,3667000000000,207098000000000,2740180000000000,3000.0
1,8a858e395cb1d4d9015cc4deb919484a,10000.0,3669000000000,-215262000000000,2341174000000000,3000.0
1,8a858e395ceefc8e015ceefcfdc3005f,10000.0,3670000000000,30088000000000,2570452000000000,3000.0
3,8a858e3a54e337020154fda980777859,35000.0,10889000000000,880247000000000,6004791000000000,6187.5
10,8a858e3a54e33702015516e3d21a3f08,225000.0,131846000000000,-2424773000000000,19502163000000000,37250.0
5,8a858e3a54e33702015525824932748f,70000.0,18100000000000,-925534000000000,10592030000000000,16500.0
1,8a858e3a54e3370201552642ce7830c8,10000.0,3618000000000,1209600000000000,4263521000000000,3000.0
1,8a858e3a5cef882a015cefc0bf3f1fa2,10000.0,3668000000000,17417000000000,1249807000000000,1500.0
2,8a858e3c585373380158541ec9ea2d9c,20000.0,17527000000000,-93215000000000,4998664000000000,6000.0
2,8a858e3c5853733801585dadb1334a2e,20000.0,7277000000000,-636397000000000,1850397000000000,3000.0
15,8a858e3c585373380158693fa8522fdd,295000.0,54141000000000,-11833492000000000,18550066000000000,47850.0
8,8a858e3c5853733801586a30c5c04575,130000.0,28931000000000,-517972000000000,17431886000000000,25600.0
1,8a858e3c5cac9fcc015cacb7b97a0977,10000.0,3608000000000,-2284424000000000,332840000000000,3000.0
1,8a858e3c5cac9fcc015cacdb715d1597,10000.0,3669000000000,312849000000000,1814407000000000,1500.0
1,8a858e3c5cac9fcc015cb09fdd925a5a,10000.0,3667000000000,23411000000000,2647624000000000,3000.0
1,8a858e3d55ca3ef60155cef965907bdc,10000.0,3668000000000,-21111000000000,2519723000000000,3000.0
4,8a858e3d55ca3ef60155d5601ed8381b,50000.0,14492000000000,-299410000000000,8866055000000000,12000.0
9,8a858e3d55ca3ef60155db99ec76153d,120000.0,32497000000000,643508000000000,17832220000000000,18887.5
7,8a858e3d570f30bb0157146c32c418b7,130000.0,25268000000000,441847000000000,22349173000000000,28700.0
10,8a858e3d570f30bb0157187594143f8f,210000.0,36205000000000,-5326669000000000,18081516000000000,34400.0
6,8a858e3d570f30bb01571e88fc45384b,110000.0,21655000000000,-1352174000000000,13213753000000000,21200.0
1,8a858e3d5c3b5122015c3fafb49c3399,10000.0,4357000000000,-187018000000000,2528652000000000,3000.0
2,8a858e3d5c3b5122015c40325bfd5806,20000.0,7275000000000,-666815000000000,1822646000000000,3000.0
2,8a858e3d5c3b5122015c43f776bd4a3a,20000.0,7275000000000,-931495000000000,3074782000000000,4500.0
3,8a858e3e5922ba4301593831652558a5,30000.0,10881000000000,1162227000000000,8871121000000000,9000.0
5,8a858e3e5965340601596af74f562c45,70000.0,18046000000000,-1643877000000000,6206473000000000,11250.0
3,8a858e3e5b1582df015b16f3bded6865,30000.0,10822000000000,-832373000000000,4222313000000000,6000.0
3,8a858e3e5b3ee747015b3ee854f7012f,30000.0,10825000000000,-657905000000000,6256471000000000,7500.0
4,8a858e3e5b3ee747015b3f0409012b7f,60000.0,14432000000000,-2861920000000000,7493113000000000,15000.0
6,8a858e3e5b3ee747015b3f0a08cb34f8,100000.0,21645000000000,-3222797000000000,7062482000000000,15000.0
2,8a858e3e5b3ee747015b3f5c97746a87,20000.0,7281000000000,2232536000000000,7725086000000000,6000.0
1,8a858e3e5b3ee747015b3fd9dd5a1bd5,10000.0,3669000000000,-248744000000000,1074261000000000,1500.0
5,8a858e3f5b6182ee015b61bb07ac273d,70000.0,18046000000000,-4373905000000000,4805419000000000,13500.0
1,8a858e405c7d6d65015c7da263c017a1,10000.0,3612000000000,-379560000000000,2162701000000000,3000.0
14,8a858e41579fc64b0157a8140dfb465e,470000.0,50528000000000,-9833411000000000,22529154000000000,57300.0
5,8a858e4157e2d76b0157e9326ba54ec9,70000.0,18049000000000,-219924000000000,8865919000000000,12750.0
2,8a858e4157e2d76b0157ed77f17c017b,20000.0,7218000000000,20738000000000,5274983000000000,6000.0
2,8a858e415c20f3f8015c2107ff010c56,20000.0,7276000000000,-1101679000000000,4065602000000000,6000.0
1,8a858e425d5c1d76015d5fd6a1004453,10000.0,3613000000000,-373645000000000,878143000000000,1500.0
8,8a858e4357be1daf0157bebb3c4c6fa3,140000.0,28874000000000,-367317000000000,20419411000000000,28500.0
2,8a858e4357be1daf0157d3f044ce2aaf,20000.0,7273000000000,-494263000000000,4601273000000000,6000.0
1,8a858e435bedeb4f015bee72a6153764,10000.0,3611000000000,398077000000000,3108970000000000,3000.0
1,8a858e4456ced8470156d1fdea681a74,10000.0,3668000000000,-305165000000000,2346365000000000,3000.0
22,8a858e4456ced8470156d73452f85335,500000.0,79401000000000,-19700699000000000,20527165000000000,39900.0
10,8a858e4456ced8470156dc8f1f4038d3,240000.0,36163000000000,-795376000000000,23473162000000000,37200.0
7,8a858e44573d4b37015750d2bd534777,100000.0,25323000000000,-2470075000000000,10574757000000000,18800.0
6,8a858e445add19b4015addc433723178,80000.0,21717000000000,-3806467000000000,7792150000000000,14250.0
1,8a858e445ca25ee3015ca2d9d82b2276,10000.0,3668000000000,-306194000000000,1131731000000000,1500.0
1,8a858e445ca25ee3015ca3a198a83db7,10000.0,3668000000000,58305000000000,2831266000000000,3000.0
1,8a858e445ca25ee3015ca6e3d4531f02,10000.0,3668000000000,17718000000000,2820424000000000,3000.0
1,8a858e445cd56553015cd93e66b47d16,10000.0,3607000000000,-885880000000000,524711000000000,1500.0
1,8a858e445cd56553015cd9811fb40911,10000.0,3668000000000,-301941000000000,2320110000000000,3000.0
1,8a858e445cd56553015cdf10636203ff,10000.0,3668000000000,-217561000000000,1036012000000000,1500.0
1,8a858e445cd56553015ce34cef646cf3,10000.0,3667000000000,-17622000000000,2580482000000000,3000.0
1,8a858e445cd56553015ce5feaf637ede,10000.0,3668000000000,-55418000000000,1420263000000000,1500.0
1,8a858e445cd56553015ce8f61189079c,10000.0,3670000000000,-177931000000000,2462512000000000,3000.0
1,8a858e445cd56553015ce90cc9241ba4,10000.0,3669000000000,-564891000000000,677079000000000,1500.0
1,8a858e445d31e47a015d3213da101e6e,10000.0,3675000000000,-157115000000000,1375343000000000,1500.0
2,8a858e455c1bf763015c1c05a746088b,20000.0,7276000000000,-1179703000000000,1354231000000000,3000.0
2,8a858e455c1bf763015c1c4eab062420,20000.0,7273000000000,-664774000000000,3470456000000000,4500.0
2,8a858e455c1bf763015c1e4b3fcd7b98,20000.0,7274000000000,-717840000000000,3259479000000000,4500.0
3,8a858e475c127bce015c1537254d54f8,30000.0,10893000000000,-265251000000000,6127588000000000,7500.0
2,8a858e475c127bce015c15e434622bde,20000.0,7276000000000,662682000000000,4813132000000000,4500.0
2,8a858e475c127bce015c16382ae853cb,20000.0,7275000000000,-1598896000000000,2272004000000000,4500.0
2,8a858e475c127bce015c1a358a222097,20000.0,7275000000000,1069264000000000,4852728000000000,4500.0
2,8a858e475c1c2ea7015c1c4de7bd09f0,20000.0,7273000000000,-159193000000000,3615060000000000,4500.0
1,8a858e475c1c2ea7015c1c66467d14ca,10000.0,3667000000000,1282692000000000,3987808000000000,3000.0
2,8a858e475c1c2ea7015c1cedf8cd2eac,20000.0,7275000000000,-692500000000000,4644053000000000,6000.0
3,8a858e475c1c2ea7015c20659af8484a,30000.0,10882000000000,-462344000000000,4844933000000000,6000.0
5,8a858e4854d4be9d0154e1713f106e06,50000.0,18056000000000,900435000000000,12412432000000000,13500.0
1,8a858e485cc0eed3015cc51b36f261d2,10000.0,3668000000000,-217420000000000,2335629000000000,3000.0
1,8a858e495bf8527e015bf879fcbd1ba0,10000.0,3613000000000,-832580000000000,1701963000000000,3000.0
1,8a858e495bf8527e015bf8cea92737d4,10000.0,3614000000000,-58278000000000,2638271000000000,3000.0
2,8a858e495bf8527e015bf8e8db823e98,20000.0,7218000000000,-366273000000000,5023022000000000,6000.0
3,8a858e495bf8527e015bf937253b50ff,30000.0,10827000000000,-2136190000000000,3865158000000000,6000.0
3,8a858e495bf8527e015bf9ec3e176b75,30000.0,10886000000000,-1891098000000000,5960734000000000,9000.0
2,8a858e495bf8527e015bfc8aea892236,20000.0,7245000000000,-504347000000000,4686540000000000,6000.0
1,8a858e495cef1ef1015cf07cc48170e6,10000.0,3668000000000,676207000000000,2172661000000000,1500.0
1,8a858e495cef1ef1015cf16757660080,10000.0,3668000000000,-1870095000000000,890672000000000,3000.0
1,8a858e495cef1ef1015cf2969cc12781,10000.0,3668000000000,-37011000000000,1202641000000000,1500.0
1,8a858e495cef1ef1015cf32d015f6e3e,10000.0,3668000000000,-202032000000000,2528262000000000,3000.0
1,8a858e495cef1ef1015cf33d14dd7935,10000.0,3668000000000,-573105000000000,2145310000000000,3000.0
1,8a858e495cef1ef1015cf3a804e535d7,10000.0,3668000000000,-543301000000000,710378000000000,1500.0
1,8a858e495d1e235c015d2165e0c54533,10000.0,3669000000000,-297144000000000,1032321000000000,1500.0
1,8a858e495d1e235c015d2218c8ef60b2,10000.0,3615000000000,-1213491000000000,123966000000000,1500.0
1,8a858e495d1e235c015d22b45ae26f6c,10000.0,3610000000000,-2207591000000000,330712000000000,3000.0
1,8a858e495d1e235c015d2bcddad44cd9,10000.0,3668000000000,-270615000000000,991217000000000,1500.0
1,8a858e4a5cac6f81015cad78a648389f,10000.0,3668000000000,-303903000000000,2491497000000000,3000.0
5,8a858e4b5a7f868b015a80f3822d505b,70000.0,18110000000000,-488383000000000,12545593000000000,18000.0
7,8a858e4b5a94ae68015a99e158082f22,90000.0,25314000000000,-483590000000000,12534617000000000,16900.0
7,8a858e4b5a94ae68015a9ed1b2e56376,120000.0,25313000000000,-1096860000000000,11759675000000000,19200.0
5,8a858e4b5a94ae68015aa0a805c10a1a,55000.0,18154000000000,291055000000000,7154648000000000,7687.5
1,8a858e4b5c831f02015c839d82442fc7,10000.0,3669000000000,-143458000000000,2384990000000000,3000.0
1,8a858e4b5cb1e4d7015cbb9cbacf67e3,10000.0,3671000000000,-363056000000000,2608703000000000,3000.0
1,8a858e4b5cb1e4d7015cbbde80436cf1,10000.0,3608000000000,-227601000000000,2414426000000000,3000.0
1,8a858e4b5cb1e4d7015cbc7f1e3e7b96,10000.0,3670000000000,-388636000000000,849555000000000,1500.0
1,8a858e4b5cb1e4d7015cbf51622434f2,10000.0,3668000000000,-891417000000000,1913635000000000,3000.0
1,8a858e4b5cb1e4d7015cc1690bb93c0a,10000.0,3668000000000,148238000000000,2923593000000000,3000.0
1,8a858e4b5cb1e4d7015cc28ac0be5d73,10000.0,3668000000000,-474664000000000,2121212000000000,3000.0
1,8a858e4b5cb1e4d7015cc489987520bf,10000.0,3670000000000,-11159000000000,2550830000000000,3000.0
5,8a858e4c5a715421015a7abbfbbd786f,50000.0,18095000000000,3346806000000000,10061690000000000,7500.0
3,8a858e4e5b33db76015b33ebabde13b5,30000.0,10827000000000,591275000000000,8578957000000000,9000.0
7,8a858e4e5b33db76015b33f2e41c1a9c,120000.0,25279000000000,-634801000000000,9683549000000000,15750.0
2,8a858e4e5b66d372015b66db5e88070c,20000.0,7216000000000,724384000000000,3367635000000000,3000.0
1,8a858e4e5c3502ab015c35362d7c1016,10000.0,3668000000000,-40053000000000,1290714000000000,1500.0
8,8a858e4f58b9f0b40158b9f4ff09011e,110000.0,28992000000000,-214985000000000,19163159000000000,22600.0
8,8a858e4f58b9f0b40158c027a53e65a8,150000.0,28918000000000,-2940229000000000,15508475000000000,26000.0
5,8a858e4f58b9f0b40158c11270fc019f,70000.0,18096000000000,-839105000000000,11176342000000000,16500.0
9,8a858e4f58b9f0b40158d31e17fc2a7e,180000.0,32523000000000,45509000000000,16325070000000000,23500.0
5,8a858e4f5929c3df01592ae551cb10f2,70000.0,18099000000000,-1204268000000000,9056005000000000,14300.0
6,8a858e4f5929c3df0159420645f46f55,90000.0,21659000000000,-1927563000000000,13645262000000000,21800.0
1,8a858e4f5929c3df01595086e6cd773f,10000.0,3613000000000,121757000000000,2735174000000000,3000.0
6,8a858e4f5b809b52015b80ed27b4244f,90000.0,24425000000000,-298514000000000,7362486000000000,11250.0
2,8a858e505ad27570015ad3a536d46c46,20000.0,7214000000000,-329685000000000,4769385000000000,6000.0
1,8a858e505baa530d015baa644c9b0d58,10000.0,3645000000000,-29551000000000,1258851000000000,1500.0
8,8a858e51584a1fc701584a20d4560048,130000.0,28916000000000,-1657783000000000,19409275000000000,33100.0
1,8a858e51584a1fc701584a2d9653035b,10000.0,3667000000000,-198616000000000,1126034000000000,1500.0
6,8a858e51584a1fc701584f9840341f42,80000.0,21663000000000,-1015938000000000,12518237000000000,18000.0
7,8a858e51584a1fc70158595f611e49e6,120000.0,25260000000000,-2115447000000000,18031231000000000,27900.0
7,8a858e51584a1fc701585e968aea6a4f,120000.0,25325000000000,-2190609000000000,14418502000000000,26400.0
1,8a858e515bf280aa015bf2ca521e26a3,10000.0,3668000000000,-42037000000000,2590316000000000,3000.0
3,8a858e5254ccb8c00154ccf3e9e5092e,35000.0,10822000000000,-109381000000000,7858784000000000,8300.0
1,8a858e525cac859d015cacebddac2d5c,10000.0,3670000000000,-197015000000000,2531147000000000,3000.0
1,8a858e525cac859d015cb01e91ec2236,10000.0,3675000000000,-206928000000000,1228226000000000,1500.0
8,8a858e5357c8273b0157cf6403254f68,160000.0,28888000000000,-2042644000000000,15252686000000000,24650.0
6,8a858e5357d823010157d845e8f71dcd,60000.0,21658000000000,203898000000000,8366941000000000,9000.0
12,8a858e5357d823010157d932443d28a3,260000.0,47022000000000,-424774000000000,22910037000000000,34900.0
3,8a858e5357d823010157ddcb238e0d02,30000.0,10840000000000,319114000000000,7937499000000000,9000.0
1,8a858e535bab293b015babc929a521d1,10000.0,3667000000000,33045000000000,2566698000000000,3000.0
3,8a858e535bab293b015bae68dbc4622d,30000.0,10838000000000,-2064269000000000,3086204000000000,6000.0
3,8a858e535bab293b015baedbcabf1287,30000.0,13322000000000,1300358000000000,5454829000000000,4500.0
3,8a858e535bab293b015bb3adfe690ad4,30000.0,10835000000000,892619000000000,5079277000000000,4500.0
2,8a858e54577679a90157778168922c23,20000.0,7217000000000,470307000000000,5720725000000000,6000.0
